"","Plasmid","Chrom","Genes","Interacting_genes","Interactions","Total_Genes","Total_Interactions","Jaccard"
"13936","MT441554.1","Eubacterium_sp._14-2_","18","0","0","3782","73733",NA
"13937","JN626286.1","Lachnospiraceae_bacterium_M18-1_","37","0","0","5398","92149",NA
"13938","LN864819.1","Lachnospiraceae_bacterium_M18-1_","57","0","0","5398","92149",NA
"13939","NZ_KX523901.1","Lachnospiraceae_bacterium_M18-1_","12","0","0","5398","92149",NA
"13940","MT441554.1","Lachnospiraceae_bacterium_M18-1_","18","0","0","5398","92149",NA
"13941","JN626286.1","Lachnospiraceae_bacterium_COE1_","37","108","107","4707","71703",NA
"13942","LN864819.1","Lachnospiraceae_bacterium_COE1_","57","108","107","4707","71703",NA
"13943","NZ_KX523901.1","Lachnospiraceae_bacterium_COE1_","12","0","0","4707","71703",NA
"13944","MT441554.1","Lachnospiraceae_bacterium_COE1_","18","0","0","4707","71703",NA
"13945","JN626286.1","Enterorhabdus_caecimuris_B7_","37","73","72","2464","31332",NA
"13946","LN864819.1","Enterorhabdus_caecimuris_B7_","57","73","72","2464","31332",NA
"13947","NZ_KX523901.1","Enterorhabdus_caecimuris_B7_","12","0","0","2464","31332",NA
"13948","MT441554.1","Enterorhabdus_caecimuris_B7_","18","0","0","2464","31332",NA
"13949","JN626286.1","Firmicutes_bacterium_M10-2_","37","0","0","2278","51931",NA
"13950","LN864819.1","Firmicutes_bacterium_M10-2_","57","0","0","2278","51931",NA
"13951","NZ_KX523901.1","Firmicutes_bacterium_M10-2_","12","0","0","2278","51931",NA
"13952","MT441554.1","Firmicutes_bacterium_M10-2_","18","0","0","2278","51931",NA
"13953","JN626286.1","Oscillibacter_sp._1-3_","37","0","0","4285","61538",NA
"13954","LN864819.1","Oscillibacter_sp._1-3_","57","0","0","4285","61538",NA
"13955","NZ_KX523901.1","Oscillibacter_sp._1-3_","12","0","0","4285","61538",NA
"13956","MT441554.1","Oscillibacter_sp._1-3_","18","0","0","4285","61538",NA
"13957","JN626286.1","Dorea_sp._5-2_","37","0","0","5938","87012",NA
"13958","LN864819.1","Dorea_sp._5-2_","57","0","0","5938","87012",NA
"13959","NZ_KX523901.1","Dorea_sp._5-2_","12","0","0","5938","87012",NA
"13960","MT441554.1","Dorea_sp._5-2_","18","0","0","5938","87012",NA
"13961","JN626286.1","Lachnospiraceae_bacterium_3-2_","37","28","27","4249","66911",NA
"13962","LN864819.1","Lachnospiraceae_bacterium_3-2_","57","28","27","4249","66911",NA
"13963","NZ_KX523901.1","Lachnospiraceae_bacterium_3-2_","12","0","0","4249","66911",NA
"13964","MT441554.1","Lachnospiraceae_bacterium_3-2_","18","0","0","4249","66911",NA
"13965","JN626286.1","Lachnospiraceae_bacterium_10-1_","37","0","0","4339","80650",NA
"13966","LN864819.1","Lachnospiraceae_bacterium_10-1_","57","0","0","4339","80650",NA
"13967","NZ_KX523901.1","Lachnospiraceae_bacterium_10-1_","12","0","0","4339","80650",NA
"13968","MT441554.1","Lachnospiraceae_bacterium_10-1_","18","0","0","4339","80650",NA
"13969","JN626286.1","Lactobacillus_murinus_ASF361_","37","0","0","2122","33474",NA
"13970","LN864819.1","Lactobacillus_murinus_ASF361_","57","0","0","2122","33474",NA
"13971","NZ_KX523901.1","Lactobacillus_murinus_ASF361_","12","0","0","2122","33474",NA
"13972","MT441554.1","Lactobacillus_murinus_ASF361_","18","28","27","2122","33474",NA
"13973","JN626286.1","Eubacterium_plexicaudatum_ASF492_","37","0","0","6263","110022",NA
"13974","LN864819.1","Eubacterium_plexicaudatum_ASF492_","57","0","0","6263","110022",NA
"13975","NZ_KX523901.1","Eubacterium_plexicaudatum_ASF492_","12","0","0","6263","110022",NA
"13976","MT441554.1","Eubacterium_plexicaudatum_ASF492_","18","0","0","6263","110022",NA
"13977","JN626286.1","Parabacteroides_sp._ASF519_","37","0","0","5447","92020",NA
"13978","LN864819.1","Parabacteroides_sp._ASF519_","57","0","0","5447","92020",NA
"13979","NZ_KX523901.1","Parabacteroides_sp._ASF519_","12","0","0","5447","92020",NA
"13980","MT441554.1","Parabacteroides_sp._ASF519_","18","0","0","5447","92020",NA
"13981","JN626286.1","Prevotella_disiens_JCM_6334_=_ATCC_29426_","37","0","0","2810","30089",NA
"13982","LN864819.1","Prevotella_disiens_JCM_6334_=_ATCC_29426_","57","0","0","2810","30089",NA
"13983","NZ_KX523901.1","Prevotella_disiens_JCM_6334_=_ATCC_29426_","12","0","0","2810","30089",NA
"13984","MT441554.1","Prevotella_disiens_JCM_6334_=_ATCC_29426_","18","0","0","2810","30089",NA
"13985","JN626286.1","Bacteroides_pyogenes_JCM_10003_","37","0","0","3438","57964",NA
"13986","LN864819.1","Bacteroides_pyogenes_JCM_10003_","57","0","0","3438","57964",NA
"13987","NZ_KX523901.1","Bacteroides_pyogenes_JCM_10003_","12","0","0","3438","57964",NA
"13988","MT441554.1","Bacteroides_pyogenes_JCM_10003_","18","0","0","3438","57964",NA
"13989","JN626286.1","Prevotella_enoeca_JCM_12259_","37","0","0","2635","26468",NA
"13990","LN864819.1","Prevotella_enoeca_JCM_12259_","57","0","0","2635","26468",NA
"13991","NZ_KX523901.1","Prevotella_enoeca_JCM_12259_","12","0","0","2635","26468",NA
"13992","MT441554.1","Prevotella_enoeca_JCM_12259_","18","0","0","2635","26468",NA
"13993","JN626286.1","Anaerotruncus_sp._G3","37","0","0","3493","51796",NA
"13994","LN864819.1","Anaerotruncus_sp._G3","57","0","0","3493","51796",NA
"13995","NZ_KX523901.1","Anaerotruncus_sp._G3","12","0","0","3493","51796",NA
"13996","MT441554.1","Anaerotruncus_sp._G3","18","0","0","3493","51796",NA
"13997","JN626286.1","Halyomorpha_halys_symbiont_","37","11","10","825","12330",NA
"13998","LN864819.1","Halyomorpha_halys_symbiont_","57","11","10","825","12330",NA
"13999","NZ_KX523901.1","Halyomorpha_halys_symbiont_","12","0","0","825","12330",NA
"14000","MT441554.1","Halyomorpha_halys_symbiont_","18","0","0","825","12330",NA
"14001","JN626286.1","Prevotella_pleuritidis_JCM_14110_","37","0","0","2266","33541",NA
"14002","LN864819.1","Prevotella_pleuritidis_JCM_14110_","57","0","0","2266","33541",NA
"14003","NZ_KX523901.1","Prevotella_pleuritidis_JCM_14110_","12","0","0","2266","33541",NA
"14004","MT441554.1","Prevotella_pleuritidis_JCM_14110_","18","0","0","2266","33541",NA
"14005","JN626286.1","Prevotella_oulorum_JCM_14966_","37","0","0","2548","33428",NA
"14006","LN864819.1","Prevotella_oulorum_JCM_14966_","57","0","0","2548","33428",NA
"14007","NZ_KX523901.1","Prevotella_oulorum_JCM_14966_","12","0","0","2548","33428",NA
"14008","MT441554.1","Prevotella_oulorum_JCM_14966_","18","0","0","2548","33428",NA
"14009","JN626286.1","Acetobacter_okinawensis_JCM_25146_","37","0","0","3375","51220",NA
"14010","LN864819.1","Acetobacter_okinawensis_JCM_25146_","57","0","0","3375","51220",NA
"14011","NZ_KX523901.1","Acetobacter_okinawensis_JCM_25146_","12","0","0","3375","51220",NA
"14012","MT441554.1","Acetobacter_okinawensis_JCM_25146_","18","0","0","3375","51220",NA
"14013","JN626286.1","Prevotella_histicola_JCM_15637_=_DNF00424_","37","0","0","2358","29648",NA
"14014","LN864819.1","Prevotella_histicola_JCM_15637_=_DNF00424_","57","0","0","2358","29648",NA
"14015","NZ_KX523901.1","Prevotella_histicola_JCM_15637_=_DNF00424_","12","0","0","2358","29648",NA
"14016","MT441554.1","Prevotella_histicola_JCM_15637_=_DNF00424_","18","0","0","2358","29648",NA
"14017","JN626286.1","Prevotella_aurantiaca_JCM_15754_","37","0","0","2761","35197",NA
"14018","LN864819.1","Prevotella_aurantiaca_JCM_15754_","57","0","0","2761","35197",NA
"14019","NZ_KX523901.1","Prevotella_aurantiaca_JCM_15754_","12","0","0","2761","35197",NA
"14020","MT441554.1","Prevotella_aurantiaca_JCM_15754_","18","0","0","2761","35197",NA
"14021","JN626286.1","Bacteroides_stercorirosoris_JCM_17103_","37","0","0","5898","99795",NA
"14022","LN864819.1","Bacteroides_stercorirosoris_JCM_17103_","57","0","0","5898","99795",NA
"14023","NZ_KX523901.1","Bacteroides_stercorirosoris_JCM_17103_","12","0","0","5898","99795",NA
"14024","MT441554.1","Bacteroides_stercorirosoris_JCM_17103_","18","0","0","5898","99795",NA
"14025","JN626286.1","Prevotella_fusca_JCM_17724_","37","0","0","2801","30842",NA
"14026","LN864819.1","Prevotella_fusca_JCM_17724_","57","0","0","2801","30842",NA
"14027","NZ_KX523901.1","Prevotella_fusca_JCM_17724_","12","0","0","2801","30842",NA
"14028","MT441554.1","Prevotella_fusca_JCM_17724_","18","0","0","2801","30842",NA
"14029","JN626286.1","Prevotella_scopos_JCM_17725_","37","0","0","2770","34928",NA
"14030","LN864819.1","Prevotella_scopos_JCM_17725_","57","0","0","2770","34928",NA
"14031","NZ_KX523901.1","Prevotella_scopos_JCM_17725_","12","0","0","2770","34928",NA
"14032","MT441554.1","Prevotella_scopos_JCM_17725_","18","0","0","2770","34928",NA
"14033","JN626286.1","Shewanella_haliotis_JCM_14758_","37","0","0","5135","113672",NA
"14034","LN864819.1","Shewanella_haliotis_JCM_14758_","57","0","0","5135","113672",NA
"14035","NZ_KX523901.1","Shewanella_haliotis_JCM_14758_","12","0","0","5135","113672",NA
"14036","MT441554.1","Shewanella_haliotis_JCM_14758_","18","0","0","5135","113672",NA
"14037","JN626286.1","Shewanella_marina_JCM_15074_","37","0","0","4250","74072",NA
"14038","LN864819.1","Shewanella_marina_JCM_15074_","57","0","0","4250","74072",NA
"14039","NZ_KX523901.1","Shewanella_marina_JCM_15074_","12","0","0","4250","74072",NA
"14040","MT441554.1","Shewanella_marina_JCM_15074_","18","0","0","4250","74072",NA
"14041","JN626286.1","Nocardiopsis_baichengensis_YIM_90130_","37","0","0","5461","76734",NA
"14042","LN864819.1","Nocardiopsis_baichengensis_YIM_90130_","57","0","0","5461","76734",NA
"14043","NZ_KX523901.1","Nocardiopsis_baichengensis_YIM_90130_","12","0","0","5461","76734",NA
"14044","MT441554.1","Nocardiopsis_baichengensis_YIM_90130_","18","0","0","5461","76734",NA
"14045","JN626286.1","Wolbachia_endosymbiont_of_Drosophila_simulans_wNo_","37","42","41","1045","14464",NA
"14046","LN864819.1","Wolbachia_endosymbiont_of_Drosophila_simulans_wNo_","57","42","41","1045","14464",NA
"14047","NZ_KX523901.1","Wolbachia_endosymbiont_of_Drosophila_simulans_wNo_","12","42","41","1045","14464",NA
"14048","MT441554.1","Wolbachia_endosymbiont_of_Drosophila_simulans_wNo_","18","42","41","1045","14464",NA
"14049","JN626286.1","Methylobacillus_glycogenes_JCM_2850_","37","0","0","3441","57441",NA
"14050","LN864819.1","Methylobacillus_glycogenes_JCM_2850_","57","0","0","3441","57441",NA
"14051","NZ_KX523901.1","Methylobacillus_glycogenes_JCM_2850_","12","0","0","3441","57441",NA
"14052","MT441554.1","Methylobacillus_glycogenes_JCM_2850_","18","0","0","3441","57441",NA
"14053","JN626286.1","Bacillus_akibai_JCM_9157_","37","24","23","4711","76925",NA
"14054","LN864819.1","Bacillus_akibai_JCM_9157_","57","24","23","4711","76925",NA
"14055","NZ_KX523901.1","Bacillus_akibai_JCM_9157_","12","0","0","4711","76925",NA
"14056","MT441554.1","Bacillus_akibai_JCM_9157_","18","20","19","4711","76925",NA
"14057","JN626286.1","Paenibacillus_pini_JCM_16418_","37","24","23","4874","73768",NA
"14058","LN864819.1","Paenibacillus_pini_JCM_16418_","57","24","23","4874","73768",NA
"14059","NZ_KX523901.1","Paenibacillus_pini_JCM_16418_","12","0","0","4874","73768",NA
"14060","MT441554.1","Paenibacillus_pini_JCM_16418_","18","0","0","4874","73768",NA
"14061","JN626286.1","Fulvivirga_imtechensis_AK7_","37","19","18","5960","67369",NA
"14062","LN864819.1","Fulvivirga_imtechensis_AK7_","57","19","18","5960","67369",NA
"14063","NZ_KX523901.1","Fulvivirga_imtechensis_AK7_","12","0","0","5960","67369",NA
"14064","MT441554.1","Fulvivirga_imtechensis_AK7_","18","0","0","5960","67369",NA
"14065","JN626286.1","Nocardiopsis_ganjiahuensis_DSM_45031_","37","0","0","6300","83956",NA
"14066","LN864819.1","Nocardiopsis_ganjiahuensis_DSM_45031_","57","0","0","6300","83956",NA
"14067","NZ_KX523901.1","Nocardiopsis_ganjiahuensis_DSM_45031_","12","0","0","6300","83956",NA
"14068","MT441554.1","Nocardiopsis_ganjiahuensis_DSM_45031_","18","0","0","6300","83956",NA
"14069","JN626286.1","Caenispirillum_salinarum_AK4_","37","29","28","4574","89575",NA
"14070","LN864819.1","Caenispirillum_salinarum_AK4_","57","29","28","4574","89575",NA
"14071","NZ_KX523901.1","Caenispirillum_salinarum_AK4_","12","0","0","4574","89575",NA
"14072","MT441554.1","Caenispirillum_salinarum_AK4_","18","19","18","4574","89575",NA
"14073","JN626286.1","Oceanobacillus_kimchii_X50_","37","0","0","3789","56517",NA
"14074","LN864819.1","Oceanobacillus_kimchii_X50_","57","0","0","3789","56517",NA
"14075","NZ_KX523901.1","Oceanobacillus_kimchii_X50_","12","0","0","3789","56517",NA
"14076","MT441554.1","Oceanobacillus_kimchii_X50_","18","0","0","3789","56517",NA
"14077","JN626286.1","Leucobacter_salsicius_M1-8_","37","0","0","2727","33013",NA
"14078","LN864819.1","Leucobacter_salsicius_M1-8_","57","0","0","2727","33013",NA
"14079","NZ_KX523901.1","Leucobacter_salsicius_M1-8_","12","0","0","2727","33013",NA
"14080","MT441554.1","Leucobacter_salsicius_M1-8_","18","0","0","2727","33013",NA
"14081","JN626286.1","Halomonas_jeotgali_Hwa_","37","0","0","2464","41809",NA
"14082","LN864819.1","Halomonas_jeotgali_Hwa_","57","0","0","2464","41809",NA
"14083","NZ_KX523901.1","Halomonas_jeotgali_Hwa_","12","0","0","2464","41809",NA
"14084","MT441554.1","Halomonas_jeotgali_Hwa_","18","0","0","2464","41809",NA
"14085","JN626286.1","Chlamydia_psittaci_10_1398_11_","37","41","40","1237","12902",NA
"14086","LN864819.1","Chlamydia_psittaci_10_1398_11_","57","41","40","1237","12902",NA
"14087","NZ_KX523901.1","Chlamydia_psittaci_10_1398_11_","12","41","40","1237","12902",NA
"14088","MT441554.1","Chlamydia_psittaci_10_1398_11_","18","44","43","1237","12902",NA
"14089","JN626286.1","Vibrio_nigripulchritudo_SOn1_","37","195","208","6269","80675",NA
"14090","LN864819.1","Vibrio_nigripulchritudo_SOn1_","57","201","213","6269","80675",NA
"14091","NZ_KX523901.1","Vibrio_nigripulchritudo_SOn1_","12","99","98","6269","80675",NA
"14092","MT441554.1","Vibrio_nigripulchritudo_SOn1_","18","160","166","6269","80675",NA
"14093","JN626286.1","Dokdonia_sp._PRO95_","37","0","0","2968","38680",NA
"14094","LN864819.1","Dokdonia_sp._PRO95_","57","0","0","2968","38680",NA
"14095","NZ_KX523901.1","Dokdonia_sp._PRO95_","12","0","0","2968","38680",NA
"14096","MT441554.1","Dokdonia_sp._PRO95_","18","0","0","2968","38680",NA
"14097","JN626286.1","Mariniradius_saccharolyticus_AK6_","37","0","0","4633","50796",NA
"14098","LN864819.1","Mariniradius_saccharolyticus_AK6_","57","0","0","4633","50796",NA
"14099","NZ_KX523901.1","Mariniradius_saccharolyticus_AK6_","12","0","0","4633","50796",NA
"14100","MT441554.1","Mariniradius_saccharolyticus_AK6_","18","0","0","4633","50796",NA
"14101","JN626286.1","Rhodococcus_ruber_Chol-4_","37","105","110","4946","71413",NA
"14102","LN864819.1","Rhodococcus_ruber_Chol-4_","57","105","110","4946","71413",NA
"14103","NZ_KX523901.1","Rhodococcus_ruber_Chol-4_","12","93","92","4946","71413",NA
"14104","MT441554.1","Rhodococcus_ruber_Chol-4_","18","119","120","4946","71413",NA
"14105","JN626286.1","Pseudomonas_putida_MTCC_5279_","37","82","84","4728","94763",NA
"14106","LN864819.1","Pseudomonas_putida_MTCC_5279_","57","82","84","4728","94763",NA
"14107","NZ_KX523901.1","Pseudomonas_putida_MTCC_5279_","12","64","63","4728","94763",NA
"14108","MT441554.1","Pseudomonas_putida_MTCC_5279_","18","64","63","4728","94763",NA
"14109","JN626286.1","Cystobacter_fuscus_DSM_2262_","37","15","14","10512","149862",NA
"14110","LN864819.1","Cystobacter_fuscus_DSM_2262_","57","15","14","10512","149862",NA
"14111","NZ_KX523901.1","Cystobacter_fuscus_DSM_2262_","12","0","0","10512","149862",NA
"14112","MT441554.1","Cystobacter_fuscus_DSM_2262_","18","24","23","10512","149862",NA
"14113","JN626286.1","Campylobacter_concisus_ATCC_51562_","37","99","134","1851","22677",NA
"14114","LN864819.1","Campylobacter_concisus_ATCC_51562_","57","99","134","1851","22677",NA
"14115","NZ_KX523901.1","Campylobacter_concisus_ATCC_51562_","12","38","37","1851","22677",NA
"14116","MT441554.1","Campylobacter_concisus_ATCC_51562_","18","38","37","1851","22677",NA
"14117","JN626286.1","Bacillus_sp._G2","37","0","0","5187","91390",NA
"14118","LN864819.1","Bacillus_sp._G2","57","0","0","5187","91390",NA
"14119","NZ_KX523901.1","Bacillus_sp._G2","12","0","0","5187","91390",NA
"14120","MT441554.1","Bacillus_sp._G2","18","0","0","5187","91390",NA
"14121","JN626286.1","Campylobacter_showae_CSUNSWCD_","37","0","0","2478","29146",NA
"14122","LN864819.1","Campylobacter_showae_CSUNSWCD_","57","0","0","2478","29146",NA
"14123","NZ_KX523901.1","Campylobacter_showae_CSUNSWCD_","12","0","0","2478","29146",NA
"14124","MT441554.1","Campylobacter_showae_CSUNSWCD_","18","0","0","2478","29146",NA
"14125","JN626286.1","Campylobacter_fetus_subsp._testudinum_03-427_","37","107","141","1695","24480",NA
"14126","LN864819.1","Campylobacter_fetus_subsp._testudinum_03-427_","57","107","141","1695","24480",NA
"14127","NZ_KX523901.1","Campylobacter_fetus_subsp._testudinum_03-427_","12","50","49","1695","24480",NA
"14128","MT441554.1","Campylobacter_fetus_subsp._testudinum_03-427_","18","50","49","1695","24480",NA
"14129","JN626286.1","Campylobacter_sp._1485E_","37","99","129","1756","26117",NA
"14130","LN864819.1","Campylobacter_sp._1485E_","57","99","129","1756","26117",NA
"14131","NZ_KX523901.1","Campylobacter_sp._1485E_","12","41","40","1756","26117",NA
"14132","MT441554.1","Campylobacter_sp._1485E_","18","41","40","1756","26117",NA
"14133","JN626286.1","Magnetospirillum_sp._SO-1_","37","40","39","4640","148954",NA
"14134","LN864819.1","Magnetospirillum_sp._SO-1_","57","40","39","4640","148954",NA
"14135","NZ_KX523901.1","Magnetospirillum_sp._SO-1_","12","0","0","4640","148954",NA
"14136","MT441554.1","Magnetospirillum_sp._SO-1_","18","0","0","4640","148954",NA
"14137","JN626286.1","Bradyrhizobium_oligotrophicum_S58_","37","58","56","7230","105453",NA
"14138","LN864819.1","Bradyrhizobium_oligotrophicum_S58_","57","58","56","7230","105453",NA
"14139","NZ_KX523901.1","Bradyrhizobium_oligotrophicum_S58_","12","0","0","7230","105453",NA
"14140","MT441554.1","Bradyrhizobium_oligotrophicum_S58_","18","28","27","7230","105453",NA
"14141","JN626286.1","Pseudomonas_resinovorans_NBRC_106553_","37","141","158","5875","94210",NA
"14142","LN864819.1","Pseudomonas_resinovorans_NBRC_106553_","57","141","158","5875","94210",NA
"14143","NZ_KX523901.1","Pseudomonas_resinovorans_NBRC_106553_","12","0","0","5875","94210",NA
"14144","MT441554.1","Pseudomonas_resinovorans_NBRC_106553_","18","55","53","5875","94210",NA
"14145","JN626286.1","Nocardiopsis_prasina_DSM_43845_","37","0","0","5302","75357",NA
"14146","LN864819.1","Nocardiopsis_prasina_DSM_43845_","57","0","0","5302","75357",NA
"14147","NZ_KX523901.1","Nocardiopsis_prasina_DSM_43845_","12","0","0","5302","75357",NA
"14148","MT441554.1","Nocardiopsis_prasina_DSM_43845_","18","0","0","5302","75357",NA
"14149","JN626286.1","Nocardiopsis_kunsanensis_DSM_44524_","37","0","0","4512","58753",NA
"14150","LN864819.1","Nocardiopsis_kunsanensis_DSM_44524_","57","0","0","4512","58753",NA
"14151","NZ_KX523901.1","Nocardiopsis_kunsanensis_DSM_44524_","12","0","0","4512","58753",NA
"14152","MT441554.1","Nocardiopsis_kunsanensis_DSM_44524_","18","0","0","4512","58753",NA
"14153","JN626286.1","Nocardiopsis_valliformis_DSM_45023_","37","0","0","6108","80349",NA
"14154","LN864819.1","Nocardiopsis_valliformis_DSM_45023_","57","0","0","6108","80349",NA
"14155","NZ_KX523901.1","Nocardiopsis_valliformis_DSM_45023_","12","0","0","6108","80349",NA
"14156","MT441554.1","Nocardiopsis_valliformis_DSM_45023_","18","0","0","6108","80349",NA
